Value.ElapsedTime,Value.PatientID,Value.PourHeight,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Score,Value.TimeTask
3995,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.151651233,-0.218192548,0.484865844,,
4101,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324536324,-0.287006736,0.392169118,,
4101,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.157206193,-0.221864685,0.485895902,,
4178,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324426144,-0.286894053,0.391842574,,
4178,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.163495749,-0.224002957,0.487416506,,
4263,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324333996,-0.286761671,0.391530156,,
4263,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.165879339,-0.223319575,0.489432275,,
4357,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324384183,-0.286471188,0.391493708,,
4357,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.170827508,-0.220824525,0.489418536,,
4441,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324574322,-0.285999388,0.391087234,,
4441,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.172567472,-0.219780803,0.488212228,,
4522,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327572554,-0.2854397,0.389923751,,
4522,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.153005227,-0.211764559,0.484692335,,
4599,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.330023468,-0.284652412,0.388100982,,
4599,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.105229557,-0.204036698,0.495181441,,
4674,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.330207497,-0.284484357,0.389885426,,
4674,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.027934643,-0.197592303,0.514054418,,
4755,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327569634,-0.284965038,0.390711278,,
4755,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.017942369,-0.188090026,0.516809583,,
4836,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326961726,-0.28529644,0.39061141,,
4836,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.054020278,-0.182679847,0.515789092,,
4898,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327063024,-0.285335571,0.390605539,,
4898,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.069098271,-0.183379188,0.514260888,,
5003,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326471537,-0.285465658,0.390211195,,
5003,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.079807326,-0.185757846,0.51432246,,
5080,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326533616,-0.285370737,0.390000314,,
5080,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.077043615,-0.187123507,0.514404833,,
5178,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324453056,-0.285425901,0.390666842,,
5178,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.056591947,-0.18974489,0.513543487,,
5244,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324088782,-0.285719454,0.39100641,,
5244,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.015671872,-0.189397588,0.510043502,,
5332,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324853688,-0.285438418,0.390868545,,
5332,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.024212847,-0.191124037,0.509557486,,
5414,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.324705392,-0.285531133,0.391018122,,
5414,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.063206188,-0.196245,0.5080387,,
5501,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325235009,-0.285470754,0.391185015,,
5501,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.095637225,-0.202774867,0.508073747,,
5564,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325479239,-0.285470188,0.391316831,,
5564,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.117661446,-0.209008917,0.507818162,,
5703,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325954944,-0.28526476,0.391213983,,
5703,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.143529221,-0.218783632,0.505402386,,
5774,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326203346,-0.285240918,0.391245872,,
5774,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.160617888,-0.227678537,0.501476407,,
5867,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325810999,-0.285406709,0.391658455,,
5867,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.169627324,-0.232686102,0.499673277,,
5962,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325587094,-0.285606951,0.391866863,,
5962,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.17425485,-0.233463839,0.499362677,,
6040,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325383395,-0.2858091,0.392039269,,
6040,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.179639027,-0.23346819,0.497873753,,
6135,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325277179,-0.285912663,0.392180651,,
6135,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.182566434,-0.231831744,0.49587214,,
6212,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325230777,-0.286048591,0.392308354,,
6212,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.182968408,-0.23024255,0.495278031,,
6287,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325760096,-0.28604573,0.392212838,,
6287,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.182240605,-0.229286179,0.494433701,,
6369,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32546103,-0.286169231,0.392343879,,
6369,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.178743228,-0.22692734,0.494361401,,
6464,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325508595,-0.286206752,0.39245069,,
6464,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.171943188,-0.223111376,0.493564665,,
6526,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325455487,-0.286244065,0.392624944,,
6526,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.168317586,-0.221172318,0.492663205,,
6661,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325367928,-0.286203682,0.392601967,,
6661,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.153769448,-0.213959962,0.490172029,,
6743,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325414389,-0.286181569,0.392511547,,
6743,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.143264413,-0.209532902,0.489196479,,
6824,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325737625,-0.286002785,0.392154992,,
6824,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.12883617,-0.20475857,0.489461631,,
6891,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32579121,-0.28594923,0.392005712,,
6891,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.12230438,-0.203246057,0.489868641,,
6995,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325856596,-0.285956025,0.392019421,,
6995,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.102935039,-0.198034585,0.489390194,,
7093,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326027125,-0.285910606,0.391923636,,
7093,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.089467652,-0.194591895,0.489413619,,
7153,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326203883,-0.285801947,0.391741157,,
7153,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.082796842,-0.19209747,0.489216954,,
7259,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326171756,-0.285771936,0.391644329,,
7259,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.0687204,-0.187427998,0.488446265,,
7349,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326304764,-0.285640001,0.391563743,,
7349,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.060401294,-0.184850588,0.488097399,,
7435,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326414287,-0.285668254,0.391549408,,
7435,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.052610781,-0.18249765,0.488047957,,
7508,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326599091,-0.285653502,0.391599774,,
7508,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.046407599,-0.180279344,0.4880234,,
7599,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326978922,-0.285630941,0.391745239,,
7599,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.039751269,-0.17843841,0.488794655,,
7679,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326945275,-0.285627663,0.391595513,,
7679,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.034835909,-0.17670539,0.488963723,,
7772,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326804072,-0.285716414,0.39167583,,
7772,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.029410709,-0.175038636,0.489516199,,
7855,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327072501,-0.285708427,0.391683251,,
7855,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.025654675,-0.174112052,0.489865333,,
7921,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327034026,-0.28566274,0.391623318,,
7921,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.023598853,-0.173808947,0.490190119,,
8025,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327087611,-0.285623193,0.391616136,,
8025,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.018482765,-0.173115119,0.49082911,,
8106,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327235073,-0.285646588,0.391609401,,
8106,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.014202937,-0.172511145,0.491439909,,
8187,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327261597,-0.285723567,0.391680062,,
8187,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.008582195,-0.171981722,0.492418379,,
8281,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327054471,-0.285740346,0.39193812,,
8281,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.003335405,-0.171581835,0.493267953,,
8377,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326860994,-0.285722673,0.392097443,,
8377,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.000520024,-0.170997024,0.493699372,,
8453,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326839,-0.285746664,0.392183214,,
8453,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.002163141,-0.170920491,0.493712395,,
8532,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32696715,-0.285710901,0.392296255,,
8532,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.003858228,-0.170117214,0.493727028,,
8622,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326899171,-0.28570348,0.392329097,,
8622,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.004421373,-0.169078767,0.493277788,,
8723,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326919079,-0.285704553,0.392263204,,
8723,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.003603883,-0.16739586,0.491862297,,
8802,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326808482,-0.285770297,0.392197043,,
8802,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.001872244,-0.166023806,0.490178287,,
8896,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326793671,-0.2858302,0.392223805,,
8896,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.001753085,-0.164830044,0.48759535,,
8985,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326741099,-0.285910487,0.392410338,,
8985,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.009051827,-0.164530456,0.483023822,,
9073,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326893806,-0.285845876,0.392340958,,
9073,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.014548687,-0.165107861,0.479554713,,
9182,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.327005327,-0.286010116,0.392632365,,
9182,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.019025007,-0.163910076,0.475158721,,
9279,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326659769,-0.286043346,0.392714858,,
9279,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.022064257,-0.160283476,0.470481932,,
9361,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326631129,-0.286088973,0.392908424,,
9361,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.023501949,-0.155259475,0.466763914,,
9456,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326379865,-0.286035806,0.392762572,,
9456,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.024686422,-0.1469616,0.461860687,,
9557,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326387376,-0.285969168,0.392490834,,
9557,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.025323354,-0.137081444,0.456773996,,
9643,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326370746,-0.285951048,0.39256829,,
9643,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.026602289,-0.126047656,0.450860053,,
9744,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326483458,-0.285801977,0.392338187,,
9744,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.026954921,-0.114632793,0.444799691,,
9844,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326323658,-0.285835922,0.392155558,,
9844,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.025477808,-0.104028806,0.439456075,,
9930,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326415628,-0.285804182,0.392075956,,
9930,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.021968678,-0.091330677,0.434581757,,
10022,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32636112,-0.28585729,0.391907543,,
10022,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.01381318,-0.076123416,0.431901842,,
10124,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32644251,-0.286094308,0.391954243,,
10124,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,-0.005400954,-0.064369537,0.429866374,,
10207,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326339066,-0.286305249,0.392004371,,
10207,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.006369288,-0.054898955,0.430470616,,
10301,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326332986,-0.286429197,0.391934782,,
10301,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.01362057,-0.0461815,0.427467704,,
10402,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326431513,-0.286589265,0.391898364,,
10402,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.020346027,-0.039207123,0.426420301,,
10480,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326473862,-0.286663026,0.391796917,,
10480,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.027052654,-0.030312775,0.425050467,,
10575,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32677567,-0.286614716,0.39178735,,
10575,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.031604417,-0.022554958,0.423236847,,
10641,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326806843,-0.286590368,0.391786695,,
10641,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.033447798,-0.021075405,0.423333168,,
10756,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326816976,-0.286590248,0.391463429,,
10756,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.044821795,-0.010605503,0.421309739,,
10843,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326376975,-0.28674829,0.391527206,,
10843,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.049932159,-0.005042575,0.419582069,,
10939,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32621935,-0.286743462,0.391402334,,
10939,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.05523536,0.000525483,0.41818437,,
11021,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.326066315,-0.286647588,0.391138285,,
11021,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.059659876,0.005455203,0.416113764,,
11111,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325883478,-0.286592335,0.390940726,,
11111,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.067117013,0.011426217,0.414208233,,
11208,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325963318,-0.286698371,0.390910685,,
11208,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.075533025,0.015966501,0.41353932,,
11292,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325835645,-0.286622584,0.390788138,,
11292,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.084625587,0.02071077,0.412644148,,
11389,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325761735,-0.286474884,0.39068982,,
11389,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.093888536,0.025187258,0.411695868,,
11459,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325722516,-0.28647244,0.390721202,,
11459,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.098393142,0.026924664,0.411378622,,
11584,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325486749,-0.286288083,0.390505701,,
11584,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.117508717,0.031783946,0.411292225,,
11672,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325680554,-0.286759615,0.390976787,,
11672,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.128357694,0.035473585,0.410911739,,
11740,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32572031,-0.286859065,0.39093101,,
11740,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.133374855,0.036343466,0.411191314,,
11851,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325595975,-0.287012935,0.390815586,,
11851,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.152491108,0.036237121,0.412594885,,
11952,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325682104,-0.287127882,0.390622169,,
11952,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.164687097,0.037709463,0.412683547,,
12024,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325532436,-0.287100941,0.390487283,,
12024,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.169391558,0.038644202,0.412494957,,
12131,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325472891,-0.286969453,0.390354395,,
12131,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.185955182,0.039232172,0.414956659,,
12231,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325331897,-0.287053734,0.390543938,,
12231,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.195074707,0.04007034,0.416844368,,
12305,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.325172424,-0.287156969,0.390704453,,
12305,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.197958112,0.039914589,0.41771695,,
12408,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323971391,-0.287588686,0.391253978,,
12408,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.207506061,0.04047076,0.421006501,,
12510,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323599786,-0.287649393,0.391250581,,
12510,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.212698564,0.039056744,0.424658388,,
12584,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323630661,-0.287710458,0.391249239,,
12584,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.214301333,0.038126282,0.426321954,,
12682,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323491275,-0.287886083,0.391248524,,
12682,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.220012948,0.032855846,0.432532996,,
12778,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323233753,-0.287878156,0.39149943,,
12778,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.222031176,0.027645875,0.437096059,,
12860,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323172927,-0.287834466,0.391554892,,
12860,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.221959725,0.026052341,0.438322127,,
12968,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323290884,-0.287720799,0.391444087,,
12968,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.22573036,0.018677374,0.443904102,,
13051,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323094219,-0.287692577,0.39144659,,
13051,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.227653518,0.017128829,0.444768935,,
13132,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.323099703,-0.287600458,0.391467869,,
13132,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.23004058,0.015589638,0.445197135,,
13231,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322631568,-0.287492454,0.391378075,,
13231,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.230877653,0.014736235,0.445167184,,
13329,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322208673,-0.287569404,0.391103715,,
13329,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.2324415,0.009083722,0.44559288,,
13412,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321724653,-0.287744343,0.391231686,,
13412,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.234149694,0.00751377,0.445276082,,
13509,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321932822,-0.287740588,0.391245514,,
13509,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.236307815,0.00677669,0.444798619,,
13607,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321803391,-0.287736744,0.39117977,,
13607,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237523273,0.006733344,0.444203883,,
13691,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321776778,-0.287630618,0.391222954,,
13691,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237619922,0.006763923,0.444011748,,
13775,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321673334,-0.287588894,0.391171366,,
13775,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237538025,0.009663768,0.443493128,,
13875,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321852595,-0.2878353,0.391492456,,
13875,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.238474846,0.011945702,0.443499744,,
13998,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321726948,-0.288124919,0.391598105,,
13998,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237570882,0.014725624,0.443102092,,
14076,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321690679,-0.288164198,0.391581416,,
14076,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237473175,0.018673426,0.442265421,,
14169,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321630836,-0.288104028,0.391451865,,
14169,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237977698,0.021155767,0.44182235,,
14264,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321725845,-0.288001925,0.391318113,,
14264,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.237176538,0.02147622,0.441098034,,
14344,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321810991,-0.287940472,0.391326725,,
14344,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.238443285,0.02312452,0.441259891,,
14429,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321764052,-0.287809372,0.391162664,,
14429,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.238769278,0.022485869,0.441176385,,
14508,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32175225,-0.287722796,0.39110148,,
14508,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.238265678,0.024299977,0.44055894,,
14585,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321584463,-0.287741661,0.39107576,,
14585,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.239654258,0.025562333,0.44017747,,
